policy_id,customer_id,agent_id,last_payment_dt,policy_issue_dt,sum_assured,policy_premium,nb_riders,rider_premium,time_stamp_x,last_termination_dt,time_stamp_y,customer_marital_cd,customer_age,customer_social_group,customer_income,customer_additional_products,time_stamp_x,agent_age,agent_tenure,agent_active_portfolio,agent_inactive_portfolio,time_stamp_y,contact_channel_broker,contact_channel_direct,contact_channel_partnership,product_code_BP_00170090,product_code_BP_00334803,product_code_BP_00479053,product_code_BP_01087308,product_code_BP_01127451,product_code_BP_01183560,product_code_BP_01260044,product_code_BP_01308135,product_code_BP_01653768,product_code_BP_01817929,product_code_BP_01976597,product_code_BP_02048854,product_code_BP_02051691,product_code_BP_02392541,product_code_BP_02399030,product_code_BP_02483900,product_code_BP_02602657,product_code_BP_02713903,product_code_BP_03569413,product_code_BP_03610818,product_code_BP_03740581,product_code_BP_03765630,product_code_BP_03919759,product_code_BP_03922794,product_code_BP_04023598,product_code_BP_04044020,product_code_BP_04229248,product_code_BP_04345985,product_code_BP_04399222,product_code_BP_04624090,product_code_BP_04707731,product_code_BP_04904952,product_code_BP_05169954,product_code_BP_05367939,product_code_BP_05538098,product_code_BP_06134513,product_code_BP_06342177,product_code_BP_06646153,product_code_BP_06758239,product_code_BP_07119562,product_code_BP_07570704,product_code_BP_07665809,product_code_BP_07668115,product_code_BP_07897771,product_code_BP_08252793,product_code_BP_08384630,product_code_BP_08525135,product_code_BP_09034941,product_code_BP_09208081,product_code_BP_09391664,product_code_BP_09426101,product_code_BP_09740724,product_code_BP_09825120,product_code_BP_09828249,policy_status_cd_B,last_policy_status_cancelled,customer_origin_new,customer_gender_F,customer_gender_M,agent_status_inactive
P_00598117,C_06827913,AG_08689075,2016-06-30,2015-04-30,1072000.0,1300.0,1.0,1100.0,2017-01-31,,2018-01-31,2,45.0,5.0,70000.0,7,2017-01-31,55.0,3,649.0,146.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_00281816,C_06616035,AG_08689075,2016-06-30,2015-06-30,1720000.0,3000.0,2.0,1500.0,2017-01-31,,2018-01-31,2,50.0,8.0,175000.0,1,2017-01-31,55.0,3,649.0,146.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_00218397,C_04788468,AG_08689075,2016-12-31,2014-12-31,5317000.0,8800.0,2.0,3900.0,2017-01-31,,2018-01-31,2,40.0,9.0,170000.0,1,2017-01-31,55.0,3,649.0,146.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_09926530,C_05449163,AG_01562408,2016-11-30,2011-11-30,1360000.0,2000.0,2.0,1500.0,2017-01-31,,2018-01-31,2,45.0,6.0,115000.0,1,2017-01-31,35.0,3,53.0,56.0,2017-01-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
P_09788584,C_06780340,AG_01562408,2016-11-30,2011-11-30,1216000.0,2000.0,2.0,1700.0,2017-01-31,,2018-01-31,2,50.0,6.0,135000.0,1,2017-01-31,35.0,3,53.0,56.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
P_09925235,C_09865196,AG_01659939,2016-10-31,2016-11-30,1720000.0,13200.0,2.0,2200.0,2017-01-31,,2018-01-31,2,60.0,6.0,185000.0,3,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_00452766,C_09865196,AG_01659939,2016-02-29,2016-03-31,2439000.0,7200.0,2.0,2600.0,2017-01-31,,2018-01-31,2,60.0,6.0,185000.0,3,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09205449,C_06058049,AG_01659939,2016-02-29,2016-02-29,2439000.0,6300.0,3.0,4100.0,2017-01-31,,2018-01-31,2,45.0,5.0,115000.0,4,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08897329,C_00301173,AG_01659939,2016-02-29,2016-02-29,2439000.0,6100.0,1.0,2000.0,2017-01-31,,2018-01-31,1,60.0,2.0,175000.0,5,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_01799109,C_00301173,AG_01659939,2016-11-30,2016-10-31,1720000.0,13300.0,1.0,3000.0,2017-01-31,,2018-01-31,1,60.0,2.0,175000.0,5,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_08013797,C_08362061,AG_01659939,2016-07-31,2016-07-31,1216000.0,1500.0,0.0,0.0,2017-01-31,,2018-01-31,1,30.0,1.0,60000.0,2,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07274390,C_03359403,AG_01659939,2016-02-29,2016-02-29,1144000.0,1800.0,3.0,1500.0,2017-01-31,,2018-01-31,1,40.0,3.0,35000.0,1,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07072312,C_04809348,AG_01659939,2016-08-31,2016-09-30,1360000.0,3300.0,3.0,2500.0,2017-01-31,,2018-01-31,2,50.0,6.0,70000.0,1,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_04730791,C_06887797,AG_01659939,2016-02-29,2016-02-29,2439000.0,9400.0,2.0,2600.0,2017-01-31,,2018-01-31,2,60.0,6.0,175000.0,1,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02938574,C_00939259,AG_01659939,2016-07-31,2016-07-31,1252000.0,1800.0,2.0,1400.0,2017-01-31,,2018-01-31,1,35.0,6.0,55000.0,2,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_00256176,C_06713768,AG_01659939,2016-08-31,2016-09-30,1360000.0,6600.0,1.0,3400.0,2017-01-31,,2018-01-31,2,65.0,7.0,95000.0,1,2017-01-31,35.0,2,143.0,56.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09924538,C_06462974,AG_02375312,2016-11-30,2014-12-31,1080000.0,1200.0,3.0,1100.0,2017-01-31,,2018-01-31,1,35.0,1.0,70000.0,5,2017-01-31,30.0,1,143.0,59.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
P_06785913,C_06462974,AG_02375312,2016-12-31,2016-11-30,1180000.0,1900.0,3.0,1300.0,2017-01-31,,2018-01-31,1,35.0,1.0,70000.0,5,2017-01-31,30.0,1,143.0,59.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09601399,C_04032027,AG_02375312,2016-04-30,2016-04-30,1720000.0,2100.0,1.0,1200.0,2017-01-31,,2018-01-31,2,45.0,9.0,225000.0,3,2017-01-31,30.0,1,143.0,59.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09362538,C_03434657,AG_02375312,2016-05-31,2016-05-31,1144000.0,1200.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,2.0,100000.0,4,2017-01-31,30.0,1,143.0,59.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08362263,C_03327432,AG_02375312,2016-05-31,2016-05-31,1720000.0,15500.0,2.0,9500.0,2017-01-31,,2018-01-31,2,45.0,4.0,115000.0,1,2017-01-31,30.0,1,143.0,59.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_09924148,C_02836742,AG_06486375,2016-04-30,2016-04-30,1144000.0,2500.0,2.0,2000.0,2017-01-31,,2018-01-31,2,60.0,3.0,70000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
P_09741307,C_00303852,AG_06486375,2016-12-31,2014-11-30,1360000.0,1500.0,2.0,1100.0,2017-01-31,,2018-01-31,2,40.0,4.0,120000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09549576,C_01249506,AG_06486375,2016-10-31,2016-10-31,1432000.0,2300.0,2.0,1900.0,2017-01-31,,2018-01-31,2,40.0,6.0,105000.0,3,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09388872,C_06680046,AG_06486375,2016-06-30,2014-06-30,1360000.0,4400.0,2.0,3600.0,2017-01-31,,2018-01-31,2,50.0,7.0,235000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09372150,C_01434139,AG_06486375,2016-12-31,2016-12-31,1072000.0,1600.0,2.0,1400.0,2017-01-31,,2018-01-31,2,45.0,4.0,45000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09177774,C_07276349,AG_06486375,2016-12-31,2016-07-31,1360000.0,1500.0,1.0,1100.0,2017-01-31,,2018-01-31,2,40.0,4.0,90000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_09091954,C_08226195,AG_06486375,2016-12-31,2015-11-30,1324000.0,2600.0,2.0,1800.0,2017-01-31,2017-12-31,2018-01-31,2,50.0,6.0,115000.0,3,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_08726709,C_00071986,AG_06486375,2016-11-30,2014-10-31,1216000.0,3100.0,2.0,2500.0,2017-01-31,,2018-01-31,2,50.0,9.0,130000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_08290887,C_08501203,AG_06486375,2016-05-31,2016-04-30,1720000.0,7300.0,2.0,4000.0,2017-01-31,,2018-01-31,2,55.0,6.0,245000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_08267635,C_02607235,AG_06486375,2016-12-31,2015-11-30,1144000.0,3100.0,2.0,2400.0,2017-01-31,,2018-01-31,2,55.0,6.0,120000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08024622,C_07399914,AG_06486375,2016-06-30,2014-06-30,1144000.0,3800.0,2.0,2900.0,2017-01-31,,2018-01-31,2,60.0,7.0,115000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_07978034,C_06847834,AG_06486375,2016-11-30,2015-11-30,1144000.0,3900.0,2.0,3300.0,2017-01-31,,2018-01-31,2,60.0,7.0,115000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
P_07811200,C_04487697,AG_06486375,2016-03-31,2015-03-31,1144000.0,2000.0,2.0,1700.0,2017-01-31,,2018-01-31,1,45.0,4.0,70000.0,3,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_07585530,C_05154650,AG_06486375,2016-01-31,2016-01-31,1144000.0,1700.0,2.0,1500.0,2017-01-31,,2018-01-31,3,35.0,2.0,155000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_07453073,C_08926175,AG_06486375,2016-11-30,2016-11-30,1720000.0,3200.0,0.0,0.0,2017-01-31,,2018-01-31,2,50.0,3.0,120000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07290748,C_06297284,AG_06486375,2016-12-31,2014-10-31,1144000.0,2400.0,2.0,1800.0,2017-01-31,,2018-01-31,2,45.0,4.0,115000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_07228776,C_04548306,AG_06486375,2016-10-31,2015-10-31,1360000.0,3600.0,2.0,2800.0,2017-01-31,,2018-01-31,2,45.0,8.0,115000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_07195439,C_09645756,AG_06486375,2016-05-31,2014-05-31,1360000.0,4500.0,2.0,3400.0,2017-01-31,,2018-01-31,2,40.0,5.0,70000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07183436,C_00928192,AG_06486375,2016-06-30,2015-06-30,1720000.0,1900.0,2.0,1500.0,2017-01-31,,2018-01-31,2,35.0,3.0,70000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07078059,C_09240013,AG_06486375,2016-01-31,2015-04-30,1180000.0,2900.0,2.0,2300.0,2017-01-31,,2018-01-31,2,50.0,4.0,55000.0,3,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
P_06834606,C_07509854,AG_06486375,2016-09-30,2016-09-30,1360000.0,4400.0,1.0,1400.0,2017-01-31,2017-10-31,2018-01-31,2,60.0,9.0,115000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P_06575896,C_02524831,AG_06486375,2016-09-30,2015-09-30,1360000.0,4000.0,2.0,2800.0,2017-01-31,,2018-01-31,2,55.0,6.0,80000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_06358944,C_09178146,AG_06486375,2016-03-31,2014-03-31,1144000.0,1700.0,2.0,1500.0,2017-01-31,,2018-01-31,1,30.0,4.0,70000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
P_06358378,C_03785055,AG_06486375,2016-01-31,2016-01-31,1144000.0,2500.0,2.0,2200.0,2017-01-31,,2018-01-31,2,50.0,6.0,200000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06245074,C_08237567,AG_06486375,2016-11-30,2015-11-30,1288000.0,2800.0,2.0,2300.0,2017-01-31,,2018-01-31,2,40.0,8.0,115000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
P_05994909,C_02067069,AG_06486375,2016-07-31,2015-07-31,1360000.0,2000.0,2.0,1500.0,2017-01-31,,2018-01-31,2,40.0,7.0,115000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05758602,C_06729639,AG_06486375,2016-05-31,2014-05-31,1144000.0,2300.0,2.0,2000.0,2017-01-31,,2018-01-31,2,50.0,6.0,90000.0,3,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_05152475,C_04556851,AG_06486375,2016-12-31,2016-12-31,1072000.0,1500.0,2.0,1300.0,2017-01-31,,2018-01-31,2,40.0,4.0,35000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_04960355,C_05273182,AG_06486375,2016-10-31,2016-09-30,1216000.0,1500.0,1.0,1100.0,2017-01-31,,2018-01-31,2,45.0,6.0,80000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_04733855,C_05205827,AG_06486375,2016-11-30,2016-11-30,1360000.0,3700.0,2.0,2500.0,2017-01-31,2017-04-30,2018-01-31,1,35.0,6.0,115000.0,2,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P_04565373,C_07716311,AG_06486375,2016-06-30,2014-06-30,1108000.0,5900.0,1.0,3900.0,2017-01-31,,2018-01-31,2,70.0,7.0,60000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
P_04528292,C_07933202,AG_06486375,2016-04-30,2015-04-30,1720000.0,1900.0,1.0,1200.0,2017-01-31,,2018-01-31,1,40.0,1.0,120000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_04391823,C_06379874,AG_06486375,2016-05-31,2014-05-31,1216000.0,3700.0,2.0,2600.0,2017-01-31,,2018-01-31,2,50.0,6.0,95000.0,1,2017-01-31,35.0,2,224.0,68.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
